subjectGroup,browser,version,screenWidth,screenHeight,OS,OS_lang,GMT_timestamp,local_timestamp,trial_file_version,mindsCode,batchID,link,calibration,duration_s
18_8,form,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>#lexical3#</p><b/>",radio,lexical contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","3","1",,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>Premise: A woman wearing all white and eating, walks next to a man holding a briefcase. Hypothesis:  The man holding a briefcase walks alone and the woman in white isn't eating.</p><b/>",343736,lexical contradiction,59979,"1"
18_9,form,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>#lexical3#</p><b/>",radio,lexical contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","3","1",,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>Premise: A woman is walking across the street eating a banana, while a man is following with his briefcase. Hypothesis:  The man leads the way across the street with his briefcase, as the woman follows, not eating anything.</p><b/>",343736,lexical contradiction,59979,"1"
18_10,form,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>#lexical3#</p><b/>",radio,lexical contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","3","1",,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>Premise: A woman is walking across the street eating a banana, while a man is following with his briefcase. Hypothesis:  The woman stands still on the sidewalk not eating anything, as the man leads the way with his suitcase.</p><b/>",343736,lexical contradiction,59979,"1"
18_11,form,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>#lexical3#</p><b/>",radio,lexical contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","3","1",,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>Premise: A skier slides along a metal rail. Hypothesis:  The skier avoids the metal rail completely.</p><b/>",343736,lexical contradiction,59979,"1"
18_12,form,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>#lexical3#</p><b/>",radio,lexical contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","3","1",,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>Premise: A person on skis on a rail at night. Hypothesis:  The individual is sunbathing on a beach at daytime.</p><b/>",343736,lexical contradiction,59979,"1"
18_13,form,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>#lexical3#</p><b/>",radio,lexical contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","3","1",,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>Premise: A skier in electric green on the edge of a ramp made of metal bars. Hypothesis:  The skier in electric green is at the bottom of a grassy hill.</p><b/>",343736,lexical contradiction,59979,"1"
18_14,form,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>#lexical3#</p><b/>",radio,lexical contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","3","1",,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>Premise: A yellow uniformed skier is performing a trick across a railed object. Hypothesis:  The skier in yellow uniform is falling while trying to move across a railed object.</p><b/>",343736,lexical contradiction,59979,"1"
18_15,form,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>#lexical3#</p><b/>",radio,lexical contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","3","1",,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>Premise: A blond man is drinking from a public fountain. Hypothesis:  The blond man is abstaining from using the public fountain.</p><b/>",343736,lexical contradiction,59979,"1"
"19",form,"<b>If you have chosen the option <i>difficult to answer</i> for one of the questions, explain your choice. Put the number of the question and your explanation in the field below (optional). </b>",comment,"","","1","3","",,,343736,NA,59979,NA
"20",form,<b>Thinking of the example in the beginning of the study. How helpful was it?</b>,likert,not helpful; slightly helpful; very helpful;,"",before,"3","1",,,347727,very helpful,3471,"3"
"21",form,<b>Thinking of definition of the factive contradiction. How clear was it?</b>,likert,not clear; almost clear; clear;,"","","3","1",,,347727,clear,3471,"3"
"22",form,<b> Thinking of the sentence pairs in the questions. How clear were those?</b>,likert,never clear; sometimes clear; almost always clear; always clear;,"","1","3","1",,,347727,always clear,3471,"4"
