subjectGroup,browser,version,screenWidth,screenHeight,OS,OS_lang,GMT_timestamp,local_timestamp,trial_file_version,mindsCode,batchID,link,calibration,duration_s
18_10,form,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>#lexical4#</p><b/>",radio,lexical contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"",nsg:3,"1",,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>10) Premise: A small group of church-goers watch a choir practice. Hypothesis:  No one attended the choir's rehearsal at the church.</p><b/>",708818,lexical contradiction,575074,"1"
18_11,form,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>#lexical4#</p><b/>",radio,lexical contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"",nsg:3,"1",,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>11) Premise: A dog drops a red disc on a beach. Hypothesis:  The dog picks up a blue ball in the park.</p><b/>",708818,no contradiction,575074,"3"
18_12,form,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>#lexical4#</p><b/>",radio,lexical contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"",nsg:3,"1",,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>12) Premise: A foreign family is walking along a dirt path next to the water. Hypothesis:  The foreign family is driving along a paved road away from the water.</p><b/>",708818,no contradiction,575074,"3"
18_13,form,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>#lexical4#</p><b/>",radio,lexical contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"",nsg:3,"1",,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>13) ""Premise: A man and a woman are standing next to sculptures, talking while another man looks at other sculptures Hypothesis:  The couple is walking away from the sculptures, quietly while the other man is observing paintings.""</p><b/>",708818,lexical contradiction,575074,"1"
18_14,form,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>#lexical4#</p><b/>",radio,lexical contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"",nsg:3,"1",,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>14) ""Premise: A man and a woman are standing next to sculptures, talking while another man looks at other sculptures. Hypothesis:  The couple is seated, engrossed in a book while the other man is sketching the sculptures.""</p><b/>",708818,lexical contradiction,575074,"1"
18_15,form,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>#lexical4#</p><b/>",radio,lexical contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"",nsg:3,"1",,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>15) ""Premise: A man and a woman are standing next to sculptures, talking while another man looks at other sculptures. Hypothesis:  The man and woman are ignoring the sculptures, engaged in a confrontation while the other man is sketching.""</p><b/>",708818,no contradiction,575074,"3"
18_16,form,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>#lexical4#</p><b/>",radio,lexical contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"",nsg:3,"1",,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>16) ""Premise: A man and a woman are standing next to sculptures, talking while another man looks at other sculptures. Hypothesis:  The man and woman are sitting apart, silent around paintings, while another man ignores the artworks.""</p><b/>",708818,lexical contradiction,575074,"1"
"19",form,"<b>If you have chosen the option <i>difficult to answer</i> for one of the questions, explain your choice. Put the number of the question and your explanation in the field below (optional). </b>",comment,"","","1",nsg:3,"",,,708818,NA,575074,NA
"20",form,<b>Thinking of the example in the beginning of the study. How helpful was it?</b>,likert,not helpful; slightly helpful; very helpful;,"",before,nsg:3,"1",,,734724,slightly helpful,25359,"2"
"21",form,<b>Thinking of definition of the factive contradiction. How clear was it?</b>,likert,not clear; almost clear; clear;,"","",nsg:3,"1",,,734724,almost clear,25359,"2"
"22",form,<b> Thinking of the sentence pairs in the questions. How clear were those?</b>,likert,never clear; sometimes clear; almost always clear; always clear;,"","1",nsg:3,"1",,,734724,sometimes clear,25359,"2"
