subjectGroup,browser,version,screenWidth,screenHeight,OS,OS_lang,GMT_timestamp,local_timestamp,trial_file_version,mindsCode,batchID,link,calibration,duration_s
33_8,form,<p>Factive contradictions arise from the opposite meaning of the verb phrase. </p> Is the following sentence pair factive contradiction: <b> <p>#factives6#</p></b>,radio,factive contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","6","1",,<p>Factive contradictions arise from the opposite meaning of the verb phrase. </p> Is the following sentence pair factive contradiction: <b> <p>8) Premise: A man in a blue shirt sits outside alone with a chessboard laid out in front of him. Hypothesis: The man in a blue shirt managed to avoid sitting outside with a chessboard in front of him alone.</p></b>,671706,factive contradiction,434335,"1"
33_9,form,<p>Factive contradictions arise from the opposite meaning of the verb phrase. </p> Is the following sentence pair factive contradiction: <b> <p>#factives6#</p></b>,radio,factive contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","6","1",,<p>Factive contradictions arise from the opposite meaning of the verb phrase. </p> Is the following sentence pair factive contradiction: <b> <p>9) Premise: A man in a blue shirt sits outside alone with a chessboard laid out in front of him. Hypothesis: The man in the blue shirt failed to sit outside alone with a chessboard in front of him.</p></b>,671706,factive contradiction,434335,"1"
33_10,form,<p>Factive contradictions arise from the opposite meaning of the verb phrase. </p> Is the following sentence pair factive contradiction: <b> <p>#factives6#</p></b>,radio,factive contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","6","1",,<p>Factive contradictions arise from the opposite meaning of the verb phrase. </p> Is the following sentence pair factive contradiction: <b> <p>10) Premise: A man in a blue shirt sits outside alone with a chessboard laid out in front of him.  Hypothesis: The man in a blue shirt managed to avoid sitting outside with a chessboard laid out in front of him.</p></b>,671706,factive contradiction,434335,"1"
33_11,form,<p>Factive contradictions arise from the opposite meaning of the verb phrase. </p> Is the following sentence pair factive contradiction: <b> <p>#factives6#</p></b>,radio,factive contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","6","1",,<p>Factive contradictions arise from the opposite meaning of the verb phrase. </p> Is the following sentence pair factive contradiction: <b> <p>11) Premise: A man dressed in blue shirt and shorts sits at a table while playing black in chess. Hypothesis: The man dressed in a blue shirt and shorts managed to avoid playing black in the chess game.</p></b>,671706,factive contradiction,434335,"1"
33_12,form,<p>Factive contradictions arise from the opposite meaning of the verb phrase. </p> Is the following sentence pair factive contradiction: <b> <p>#factives6#</p></b>,radio,factive contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","6","1",,<p>Factive contradictions arise from the opposite meaning of the verb phrase. </p> Is the following sentence pair factive contradiction: <b> <p>12) Premise: A man dressed in blue shirt and shorts sits at a table while playing black in chess. Hypothesis:  A man dressed in blue shirt and shorts stands up after finishing a game playing white in chess.</p></b>,671706,no contradiction,434335,"3"
33_13,form,<p>Factive contradictions arise from the opposite meaning of the verb phrase. </p> Is the following sentence pair factive contradiction: <b> <p>#factives6#</p></b>,radio,factive contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","6","1",,<p>Factive contradictions arise from the opposite meaning of the verb phrase. </p> Is the following sentence pair factive contradiction: <b> <p>13) Premise: A young man in a blue blazer and shorts sits alone in front of table with a chess game set up. Hypothesis: The young man in the blue blazer and shorts forgot to set up the chess game on the table.</p></b>,671706,factive contradiction,434335,"1"
33_14,form,<p>Factive contradictions arise from the opposite meaning of the verb phrase. </p> Is the following sentence pair factive contradiction: <b> <p>#factives6#</p></b>,radio,factive contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","6","1",,<p>Factive contradictions arise from the opposite meaning of the verb phrase. </p> Is the following sentence pair factive contradiction: <b> <p>14) Premise: A young man in a blue blazer and shorts sits alone in front of table with a chess game set up. Hypothesis:  A young man in a blue blazer and shorts fails to sit down in front of a table where a chess game is set up.</p></b>,671706,factive contradiction,434335,"1"
33_15,form,<p>Factive contradictions arise from the opposite meaning of the verb phrase. </p> Is the following sentence pair factive contradiction: <b> <p>#factives6#</p></b>,radio,factive contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","6","1",,<p>Factive contradictions arise from the opposite meaning of the verb phrase. </p> Is the following sentence pair factive contradiction: <b> <p>15) Premise: A young Asian man sits behind a set chessboard waiting for the other player to arrive. Hypothesis:  A young Asian man leaves the set chessboard before the other player arrives.</p></b>,671706,no contradiction,434335,"3"
33_16,form,<p>Factive contradictions arise from the opposite meaning of the verb phrase. </p> Is the following sentence pair factive contradiction: <b> <p>#factives6#</p></b>,radio,factive contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","6","1",,<p>Factive contradictions arise from the opposite meaning of the verb phrase. </p> Is the following sentence pair factive contradiction: <b> <p>16) Premsie: A child with a yellow cup and milk all over his face. Hypothesis: The child managed to drink from the yellow cup without spilling any milk on his face.</p></b>,671706,factive contradiction,434335,"1"
"34",form,"<b>If you have chosen the option <i>difficult to answer</i> for one of the questions, explain your choice. Put the number of the question and your explanation in the field below (optional). </b>",comment,"","","1","6","",,,671706,NA,434335,NA
"35",form,<b>Thinking of the example in the beginning of the study. How helpful was it?</b>,likert,not helpful; slightly helpful; very helpful;,"",before,"6","1",,,682385,slightly helpful,10161,"2"
"36",form,<b>Thinking of definition of the factive contradiction. How clear was it?</b>,likert,not clear; almost clear; clear;,"","","6","1",,,682385,almost clear,10161,"2"
"37",form,<b> Thinking of the sentence pairs in the questions. How clear were those?</b>,likert,never clear; sometimes clear; almost always clear; always clear;,"","1","6","1",,,682385,sometimes clear,10161,"2"
