subjectGroup,browser,version,screenWidth,screenHeight,OS,OS_lang,GMT_timestamp,local_timestamp,trial_file_version,mindsCode,batchID,link,calibration,duration_s
47_8,form,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>#lexical7#</p><b/>",radio,lexical contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","7","1",,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>8) Premise: Four teenage boys are doing cannonballs into a swimming pool. Hypothesis:  The four teenagers are seated quietly by the poolside.</p><b/>",409568,other contradiction,278871,"2"
47_9,form,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>#lexical7#</p><b/>",radio,lexical contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","7","1",,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>9) ""Premise: Three men standing on grass by the water looking at something on a table. Hypothesis:  The three gentlemen are seated inside away from the water, staring at each other across the table.""</p><b/>",409568,other contradiction,278871,"2"
47_10,form,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>#lexical7#</p><b/>",radio,lexical contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","7","1",,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>10) ""Premise: Three men standing on grass by the water looking at something on a table. Hypothesis:  The three men were seated in a room, ignoring each other.""</p><b/>",409568,no contradiction,278871,"3"
47_11,form,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>#lexical7#</p><b/>",radio,lexical contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","7","1",,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>11) ""Premise: Three men standing on grass by the water looking at something on a table. Hypothesis:  The trio are seated indoors, away from the river, ignoring the items on the display.""</p><b/>",409568,no contradiction,278871,"3"
47_12,form,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>#lexical7#</p><b/>",radio,lexical contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","7","1",,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>12) ""Premise: Three men standing on grass by the water looking at something on a table. Hypothesis:  The three men are sitting on a bench far from the water, focusing on the sky.""</p><b/>",409568,other contradiction,278871,"2"
47_13,form,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>#lexical7#</p><b/>",radio,lexical contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","7","1",,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>13) Premise: A woman stands behind an outdoor grill with a blue basket of food in her hands. Hypothesis:  The woman is sitting far from the grill with an empty basket.</p><b/>",409568,lexical contradiction,278871,"1"
47_14,form,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>#lexical7#</p><b/>",radio,lexical contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","7","1",,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>14) Premise: A woman stands behind an outdoor grill with a blue basket of food in her hands. Hypothesis:  The woman is sitting away from the grill with an empty green bucket.</p><b/>",409568,other contradiction,278871,"2"
47_15,form,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>#lexical7#</p><b/>",radio,lexical contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","7","1",,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>15) Premise: A Land Rover makes its way through a deep pond. Hypothesis:  The Land Rover is stuck on the dry land.</p><b/>",409568,lexical contradiction,278871,"1"
47_16,form,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>#lexical7#</p><b/>",radio,lexical contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","7","1",,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>16) Premise: A Land Rover makes its way through a deep pond. Hypothesis:  The Land Rover is stuck on the edge of the pond.</p><b/>",409568,other contradiction,278871,"2"
"48",form,"<b>If you have chosen the option <i>difficult to answer</i> for one of the questions, explain your choice. Put the number of the question and your explanation in the field below (optional). </b>",comment,"","","1","7","",,,409568,NA,278871,NA
"49",form,<b>Thinking of the example in the beginning of the study. How helpful was it?</b>,likert,not helpful; slightly helpful; very helpful;,"",before,"7","1",,,440155,slightly helpful,30032,"2"
"50",form,<b>Thinking of definition of the factive contradiction. How clear was it?</b>,likert,not clear; almost clear; clear;,"","","7","1",,,440155,clear,30032,"3"
"51",form,<b> Thinking of the sentence pairs in the questions. How clear were those?</b>,likert,never clear; sometimes clear; almost always clear; always clear;,"","1","7","1",,,440155,almost always clear,30032,"3"
