subjectGroup,browser,version,screenWidth,screenHeight,OS,OS_lang,GMT_timestamp,local_timestamp,trial_file_version,mindsCode,batchID,link,calibration,duration_s
25_8,form,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>#lexical4#</p><b/>",radio,lexical contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","4","1",,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>8) Premise: A farmer fertilizing his garden with manure with a horse and wagon. Hypothesis:  The farmer was sowing seeds in the garden without any fertilizers.</p><b/>",939884,other contradiction,877712,"2"
25_9,form,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>#lexical4#</p><b/>",radio,lexical contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","4","1",,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>9) Premise: A white horse is pulling a cart while a man stands and watches. Hypothesis:  The white horse is freely grazing while the man drives the cart.</p><b/>",939884,lexical contradiction,877712,"1"
25_10,form,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>#lexical4#</p><b/>",radio,lexical contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","4","1",,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>10) Premise: A small group of church-goers watch a choir practice. Hypothesis:  No one attended the choir's rehearsal at the church.</p><b/>",939884,lexical contradiction,877712,"1"
25_11,form,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>#lexical4#</p><b/>",radio,lexical contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","4","1",,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>11) Premise: A dog drops a red disc on a beach. Hypothesis:  The dog picks up a blue ball in the park.</p><b/>",939884,other contradiction,877712,"2"
25_12,form,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>#lexical4#</p><b/>",radio,lexical contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","4","1",,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>12) Premise: A foreign family is walking along a dirt path next to the water. Hypothesis:  The foreign family is driving along a paved road away from the water.</p><b/>",939884,lexical contradiction,877712,"1"
25_13,form,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>#lexical4#</p><b/>",radio,lexical contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","4","1",,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>13) ""Premise: A man and a woman are standing next to sculptures, talking while another man looks at other sculptures Hypothesis:  The couple is walking away from the sculptures, quietly while the other man is observing paintings.""</p><b/>",939884,lexical contradiction,877712,"1"
25_14,form,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>#lexical4#</p><b/>",radio,lexical contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","4","1",,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>14) ""Premise: A man and a woman are standing next to sculptures, talking while another man looks at other sculptures. Hypothesis:  The couple is seated, engrossed in a book while the other man is sketching the sculptures.""</p><b/>",939884,lexical contradiction,877712,"1"
25_15,form,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>#lexical4#</p><b/>",radio,lexical contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","4","1",,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>15) ""Premise: A man and a woman are standing next to sculptures, talking while another man looks at other sculptures. Hypothesis:  The man and woman are ignoring the sculptures, engaged in a confrontation while the other man is sketching.""</p><b/>",939884,lexical contradiction,877712,"1"
25_16,form,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>#lexical4#</p><b/>",radio,lexical contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","4","1",,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>16) ""Premise: A man and a woman are standing next to sculptures, talking while another man looks at other sculptures. Hypothesis:  The man and woman are sitting apart, silent around paintings, while another man ignores the artworks.""</p><b/>",939884,other contradiction,877712,"2"
"26",form,"<b>If you have chosen the option <i>difficult to answer</i> for one of the questions, explain your choice. Put the number of the question and your explanation in the field below (optional). </b>",comment,"","","1","4","",,,939884,NA,877712,NA
"27",form,<b>Thinking of the example in the beginning of the study. How helpful was it?</b>,likert,not helpful; slightly helpful; very helpful;,"",before,"4","1",,,960704,not helpful,20297,"1"
"28",form,<b>Thinking of definition of the factive contradiction. How clear was it?</b>,likert,not clear; almost clear; clear;,"","","4","1",,,960704,almost clear,20297,"2"
"29",form,<b> Thinking of the sentence pairs in the questions. How clear were those?</b>,likert,never clear; sometimes clear; almost always clear; always clear;,"","1","4","1",,,960704,sometimes clear,20297,"2"
