subjectGroup,browser,version,screenWidth,screenHeight,OS,OS_lang,GMT_timestamp,local_timestamp,trial_file_version,mindsCode,batchID,link,calibration,duration_s
32_8,form,<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>#wk1#</p><b/>,radio,world knowledge contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"",nsg:5,"1",,"<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>8) ""Premise: Americas summit focuses on economics,  Hypothesis:  Americas summit solely discusses environmental issues.""</p><b/>",368425,other contradiction,330536,"2"
32_9,form,<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>#wk1#</p><b/>,radio,world knowledge contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"",nsg:5,"1",,"<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>9) ""Premise: The Great Migration was a period where several millions of African Americans moved from the rural Southern states of the US to the urban Northeast, Midwest, and West, between 1916 and 1970.  Hypothesis:  The Great Migration was a movement where numerous Native Americans relocated from the Midwest to the urban Northeast and West, during the mid-20th century.""</p><b/>",368425,world knowledge contradiction,330536,"1"
32_10,form,<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>#wk1#</p><b/>,radio,world knowledge contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"",nsg:5,"1",,"<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>10) ""Premise: Ecstasy is a synthetic drug known for its psychoactive effects.  Hypothesis:  Ecstasy is a naturally occurring substance extracted from plants.""</p><b/>",368425,other contradiction,330536,"2"
32_11,form,<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>#wk1#</p><b/>,radio,world knowledge contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"",nsg:5,"1",,"<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>11) ""Premise: Congo: Graduates grapple with jobless crisis,  Hypothesis:  Congo: Graduates face no challenges in finding employment.""</p><b/>",368425,other contradiction,330536,"2"
32_12,form,<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>#wk1#</p><b/>,radio,world knowledge contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"",nsg:5,"1",,"<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>12) ""Premise: Alpine tourism threatened by overcrowding,  Hypothesis:  Alpine tourism is suffering due to lack of visitors.""</p><b/>",368425,other contradiction,330536,"2"
32_13,form,<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>#wk1#</p><b/>,radio,world knowledge contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"",nsg:5,"1",,"<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>13) ""Premise: Climate change is significantly caused by human activities, which increase the concentration of greenhouse gases in the atmosphere.  Hypothesis:  Climate change is entirely a natural phenomenon that is not influenced by human activities at all.""</p><b/>",368425,world knowledge contradiction,330536,"1"
32_14,form,<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>#wk1#</p><b/>,radio,world knowledge contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"",nsg:5,"1",,"<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>14) ""Premise: Climate change is leading to rising global temperatures.,  Hypothesis:  Climate change is causing a global decrease in temperatures.""</p><b/>",368425,world knowledge contradiction,330536,"1"
32_15,form,<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>#wk1#</p><b/>,radio,world knowledge contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"",nsg:5,"1",,"<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>15) ""Premise: The polar ice caps are melting due to global warming,  Hypothesis:  The polar ice caps are increasing in size due to global warming.""</p><b/>",368425,world knowledge contradiction,330536,"1"
"33",form,"<b>If you have chosen the option <i>difficult to answer</i> for one of the questions, explain your choice. Put the number of the question and your explanation in the field below (optional). </b>",comment,"","","1",nsg:5,"",,,368425,"5 - The restaurant could be famous for its arab dishes, but theoretically could also make amazing italian food",330536,NA
"34",form,<b>Thinking of the example in the beginning of the study. How helpful was it?</b>,likert,not helpful; slightly helpful; very helpful;,"",before,nsg:5,"1",,,372011,very helpful,3072,"3"
"35",form,<b>Thinking of definition of the factive contradiction. How clear was it?</b>,likert,not clear; almost clear; clear;,"","",nsg:5,"1",,,372011,clear,3072,"3"
"36",form,<b> Thinking of the sentence pairs in the questions. How clear were those?</b>,likert,never clear; sometimes clear; almost always clear; always clear;,"","1",nsg:5,"1",,,372011,always clear,3072,"4"
