subjectGroup,browser,version,screenWidth,screenHeight,OS,OS_lang,GMT_timestamp,local_timestamp,trial_file_version,mindsCode,batchID,link,calibration,duration_s
25_8,form,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>#lexical6#</p><b/>",radio,lexical contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"",nsg:4,"1",,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>8) Premise: A young man doing a trick on a skateboard down the stairs while being photographed. Hypothesis:  The young man failed the skateboard trick on the stairs without any cameras present.</p><b/>",767809,lexical contradiction,623227,"1"
25_9,form,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>#lexical6#</p><b/>",radio,lexical contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"",nsg:4,"1",,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>9) ""Premise: A young man doing a trick on a skateboard down the stairs while being photographed. Hypothesis:  The young man avoided skateboarding down the stairs, fearing he might be captured in a photo.""</p><b/>",767809,lexical contradiction,623227,"1"
25_10,form,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>#lexical6#</p><b/>",radio,lexical contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"",nsg:4,"1",,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>10) ""Premise: A young man doing a trick on a skateboard down the stairs while being photographed. Hypothesis:  The young man accidentally fell down the stairs on his skateboard, unnoticed by all.""</p><b/>",767809,lexical contradiction,623227,"1"
25_11,form,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>#lexical6#</p><b/>",radio,lexical contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"",nsg:4,"1",,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>11) Premise: A young man doing a trick on a skateboard down the stairs while being photographed. Hypothesis:  The young man was avoiding stairs while skating because of his fear of photography.</p><b/>",767809,lexical contradiction,623227,"1"
25_12,form,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>#lexical6#</p><b/>",radio,lexical contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"",nsg:4,"1",,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>12) ""Premise: A lady in a black and white striped shirt and holding a bouquet of flowers, looks seriously at two gentlemen talking on the steps. Hypothesis:  The woman in polka dot attire, ignoring the two men conversing, joyfully throws her flowers.""</p><b/>",767809,lexical contradiction,623227,"1"
25_13,form,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>#lexical6#</p><b/>",radio,lexical contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"",nsg:4,"1",,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>13) ""Premise: A lady in a black and white striped shirt and holding a bouquet of flowers, looks seriously at two gentlemen talking on the steps. Hypothesis:  The woman in the polka-dotted dress, neglecting her roses, is indifferent to the conversation of the men nearby.""</p><b/>",767809,lexical contradiction,623227,"1"
25_14,form,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>#lexical6#</p><b/>",radio,lexical contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"",nsg:4,"1",,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>14) ""Premise: A lady in a black and white striped shirt and holding a bouquet of flowers, looks seriously at two gentlemen talking on the steps. Hypothesis:  The woman in a polka-dotted green dress, absentmindedly playing with a string of pearls, wholly ignores the group of men chatting nearby.""</p><b/>",767809,lexical contradiction,623227,"1"
25_15,form,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>#lexical6#</p><b/>",radio,lexical contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"",nsg:4,"1",,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>15) ""Premise: A lady in a black and white striped shirt and holding a bouquet of flowers, looks seriously at two gentlemen talking on the steps. Hypothesis:  The woman in the polka-dotted dress, without any flowers, is laughing while watching three women chat downstairs.""</p><b/>",767809,lexical contradiction,623227,"1"
25_16,form,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>#lexical6#</p><b/>",radio,lexical contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"",nsg:4,"1",,"<p>Lexical contradictions are the different points of view on the same situation, event or person. </p> Is the following sentence pair a lexical contradiction: <b><p>16) ""Premise: A lady in a black and white striped shirt and holding a bouquet of flowers, looks seriously at two gentlemen talking on the steps. Hypothesis:  The woman in the polka-dotted dress, gazing into the distance, pays no heed to the pair of men conversing on the stairway.""</p><b/>",767809,lexical contradiction,623227,"1"
"26",form,"<b>If you have chosen the option <i>difficult to answer</i> for one of the questions, explain your choice. Put the number of the question and your explanation in the field below (optional). </b>",comment,"","","1",nsg:4,"",,,767809,NA,623227,NA
"27",form,<b>Thinking of the example in the beginning of the study. How helpful was it?</b>,likert,not helpful; slightly helpful; very helpful;,"",before,nsg:4,"1",,,860820,slightly helpful,92472,"2"
"28",form,<b>Thinking of definition of the factive contradiction. How clear was it?</b>,likert,not clear; almost clear; clear;,"","",nsg:4,"1",,,860820,not clear,92472,"1"
"29",form,<b> Thinking of the sentence pairs in the questions. How clear were those?</b>,likert,never clear; sometimes clear; almost always clear; always clear;,"","1",nsg:4,"1",,,860820,always clear,92472,"4"
