subjectGroup,browser,version,screenWidth,screenHeight,OS,OS_lang,GMT_timestamp,local_timestamp,trial_file_version,mindsCode,batchID,link,calibration,duration_s
18_8,form,<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>#wk7#</p><b/>,radio,world knowledge contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"",nsg:3,"1",,"<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>8) ""Premise: The Eiffel Tower is located in Paris, France.  Hypothesis:  The Eiffel Tower is found in Tokyo, Japan.""</p><b/>",460215,world knowledge contradiction,363370,"1"
18_9,form,<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>#wk7#</p><b/>,radio,world knowledge contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"",nsg:3,"1",,<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>9) Premise: Bundestag is the national parliament of Germany.  Hypothesis:  Bundestag is the national parliament of France.</p><b/>,460215,world knowledge contradiction,363370,"1"
18_10,form,<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>#wk7#</p><b/>,radio,world knowledge contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"",nsg:3,"1",,"<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>10) ""Premise: Heavy flooding caused significant damage in the downtown area,  Hypothesis:  The downtown area remained unscathed despite the heavy flooding.""</p><b/>",460215,other contradiction,363370,"2"
18_11,form,<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>#wk7#</p><b/>,radio,world knowledge contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"",nsg:3,"1",,"<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>11) ""Premise: There was heavy flooding in Central China in July, 2020.,  Hypothesis:  There was a severe drought in Central China in July, 2020.""</p><b/>",460215,world knowledge contradiction,363370,"1"
18_12,form,<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>#wk7#</p><b/>,radio,world knowledge contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"",nsg:3,"1",,"<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>12) ""Premise: Severe storms often produce heavy rain, high winds, lightning, and sometimes hail.  Hypothesis:  Severe storms never produce high winds, but only sunshine.""</p><b/>",460215,other contradiction,363370,"2"
18_13,form,<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>#wk7#</p><b/>,radio,world knowledge contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"",nsg:3,"1",,"<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>13) ""Premise: Severe storms typically occur in association with areas of low atmospheric pressure.,  Hypothesis:  Severe storms are exclusively associated with areas of high atmospheric pressure.""</p><b/>",460215,other contradiction,363370,"2"
18_14,form,<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>#wk7#</p><b/>,radio,world knowledge contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"",nsg:3,"1",,<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>14) Premise: Record heat waves occurred globally in the summer of 2021.  Hypothesis:  The summer of 2021 experienced exceptionally cold weather worldwide.</p><b/>,460215,world knowledge contradiction,363370,"1"
18_15,form,<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>#wk7#</p><b/>,radio,world knowledge contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"",nsg:3,"1",,"<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>15) ""Premise: Extreme weather is on the rise due to climate change.,  Hypothesis:  Climate change has no influence on the frequency of extreme weather events.""</p><b/>",460215,other contradiction,363370,"2"
18_16,form,<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>#wk7#</p><b/>,radio,world knowledge contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"",nsg:3,"1",,"<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>16) ""Premise: The Salmon run is the time when salmon, which have migrated from the ocean, swim to the upper reaches of rivers where they spawn on gravel beds. Hypothesis:  Salmon spawn in the ocean and migrate to rivers after reproduction.""</p><b/>",460215,other contradiction,363370,"2"
"19",form,"<b>If you have chosen the option <i>difficult to answer</i> for one of the questions, explain your choice. Put the number of the question and your explanation in the field below (optional). </b>",comment,"","","1",nsg:3,"",,,460215,NA,363370,NA
"20",form,<b>Thinking of the example in the beginning of the study. How helpful was it?</b>,likert,not helpful; slightly helpful; very helpful;,"",before,nsg:3,"1",,,478844,very helpful,18012,"3"
"21",form,<b>Thinking of definition of the factive contradiction. How clear was it?</b>,likert,not clear; almost clear; clear;,"","",nsg:3,"1",,,478844,clear,18012,"3"
"22",form,<b> Thinking of the sentence pairs in the questions. How clear were those?</b>,likert,never clear; sometimes clear; almost always clear; always clear;,"","1",nsg:3,"1",,,478844,always clear,18012,"4"
